tahun,nama_kota,nama_kecamatan,nama_kelurahan,status_perkawinan,jenis_kelamin,jumlah
2018,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Kawin,Perempuan,6746
2018,JAKARTA PUSAT,MENTENG,CIKINI,Kawin,Perempuan,2402
2018,JAKARTA PUSAT,MENTENG,GONDANGDIA,Kawin,Perempuan,1254
2018,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Kawin,Perempuan,3536
2018,JAKARTA PUSAT,TANAH ABANG,GELORA,Kawin,Perempuan,949
2018,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Kawin,Perempuan,6025
2018,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Kawin,Perempuan,5530
2018,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Kawin,Perempuan,10198
2018,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Kawin,Perempuan,9217
2018,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Kawin,Perempuan,6455
2018,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Kawin,Perempuan,3382
2018,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Kawin,Perempuan,10787
2018,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Kawin,Perempuan,6425
2018,JAKARTA PUSAT,JOHAR BARU,GALUR,Kawin,Perempuan,5440
2018,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Kawin,Perempuan,10915
2018,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Kawin,Perempuan,26821
2018,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Kawin,Perempuan,3686
2018,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Kawin,Perempuan,10584
2018,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Kawin,Perempuan,23656
2018,JAKARTA UTARA,PENJARINGAN,PLUIT,Kawin,Perempuan,14146
2018,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Kawin,Perempuan,10409
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Kawin,Perempuan,19440
2018,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Kawin,Perempuan,11812
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Kawin,Perempuan,8472
2018,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Kawin,Perempuan,14896
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Kawin,Perempuan,21681
2018,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Kawin,Perempuan,13406
2018,JAKARTA UTARA,KOJA,KOJA,Kawin,Perempuan,8222
2018,JAKARTA UTARA,KOJA,TUGU UTARA,Kawin,Perempuan,21097
2018,JAKARTA UTARA,KOJA,LAGOA,Kawin,Perempuan,17820
2018,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Kawin,Perempuan,10302
2018,JAKARTA UTARA,KOJA,TUGU SELATAN,Kawin,Perempuan,11748
2018,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Kawin,Perempuan,12770
2018,JAKARTA UTARA,CILINCING,CILINCING,Kawin,Perempuan,13342
2018,JAKARTA UTARA,CILINCING,SUKAPURA,Kawin,Perempuan,17944
2018,JAKARTA UTARA,CILINCING,MARUNDA,Kawin,Perempuan,8425
2018,JAKARTA UTARA,CILINCING,KALIBARU,Kawin,Perempuan,20561
2018,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Kawin,Perempuan,10737
2018,JAKARTA UTARA,CILINCING,ROROTAN,Kawin,Perempuan,12159
2018,JAKARTA UTARA,CILINCING,SEMPER BARAT,Kawin,Perempuan,20996
2018,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Kawin,Perempuan,11188
2018,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Kawin,Perempuan,23414
2018,JAKARTA UTARA,PADEMANGAN,ANCOL,Kawin,Perempuan,7299
2018,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Kawin,Perempuan,10506
2018,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Kawin,Perempuan,15140
2018,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Kawin,Perempuan,10448
2018,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Kawin,Perempuan,20359
2018,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Kawin,Perempuan,24198
2018,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Kawin,Perempuan,20433
2018,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Kawin,Perempuan,10539
2018,JAKARTA BARAT,CENGKARENG,KAPUK,Kawin,Perempuan,43019
2018,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Kawin,Perempuan,25099
2018,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Kawin,Perempuan,5061
2018,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Kawin,Perempuan,5203
2018,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Kawin,Perempuan,9220
2018,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Kawin,Perempuan,9321
2018,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Kawin,Perempuan,7444
2018,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Kawin,Perempuan,11790
2018,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Kawin,Perempuan,12083
2018,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Kawin,Perempuan,4350
2018,JAKARTA BARAT,TAMAN SARI,KRUKUT,Kawin,Perempuan,6241
2018,JAKARTA BARAT,TAMAN SARI,MAPHAR,Kawin,Perempuan,4803
2018,JAKARTA BARAT,TAMAN SARI,TANGKI,Kawin,Perempuan,4191
2018,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Kawin,Perempuan,2359
2018,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Kawin,Perempuan,5365
2018,JAKARTA BARAT,TAMAN SARI,GLODOK,Kawin,Perempuan,2257
2018,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Kawin,Perempuan,3393
2018,JAKARTA BARAT,TAMBORA,TAMBORA,Kawin,Perempuan,3268
2018,JAKARTA BARAT,TAMBORA,KALI ANYAR,Kawin,Perempuan,7468
2018,JAKARTA BARAT,TAMBORA,DURI UTARA,Kawin,Perempuan,5997
2018,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Kawin,Perempuan,7672
2018,JAKARTA BARAT,TAMBORA,KRENDANG,Kawin,Perempuan,6183
2018,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Kawin,Perempuan,9004
2018,JAKARTA BARAT,TAMBORA,ANGKE,Kawin,Perempuan,9042
2018,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Kawin,Perempuan,6285
2018,JAKARTA BARAT,TAMBORA,PEKOJAN,Kawin,Perempuan,6841
2018,JAKARTA BARAT,TAMBORA,ROA MALAKA,Kawin,Perempuan,988
2018,JAKARTA BARAT,TAMBORA,DURI SELATAN,Kawin,Perempuan,4383
2018,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Kawin,Perempuan,16284
2018,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Kawin,Perempuan,11627
2018,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Kawin,Perempuan,11478
2018,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Kawin,Perempuan,7153
2018,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Kawin,Perempuan,18820
2018,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Kawin,Perempuan,14131
2018,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Kawin,Perempuan,10080
2018,JAKARTA BARAT,KALI DERES,KALIDERES,Kawin,Perempuan,22317
2018,JAKARTA BARAT,KALI DERES,SEMANAN,Kawin,Perempuan,22596
2018,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Kawin,Perempuan,26354
2018,JAKARTA BARAT,KALI DERES,KAMAL,Kawin,Perempuan,16851
2018,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Kawin,Perempuan,23260
2018,JAKARTA BARAT,PAL MERAH,PALMERAH,Kawin,Perempuan,19280
2018,JAKARTA BARAT,PAL MERAH,SLIPI,Kawin,Perempuan,5208
2018,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Kawin,Perempuan,7957
2018,JAKARTA BARAT,PAL MERAH,JATIPULO,Kawin,Perempuan,8592
2018,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Kawin,Perempuan,9817
2018,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Kawin,Perempuan,6687
2018,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Kawin,Perempuan,16671
2018,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Kawin,Perempuan,13537
2018,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Kawin,Perempuan,10123
2018,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Kawin,Perempuan,13379
2018,JAKARTA BARAT,KEMBANGAN,JOGLO,Kawin,Perempuan,12833
2018,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Kawin,Perempuan,8470
2018,JAKARTA SELATAN,TEBET,TEBET TIMUR,Kawin,Perempuan,5214
2018,JAKARTA SELATAN,TEBET,TEBET BARAT,Kawin,Perempuan,5962
2018,JAKARTA SELATAN,TEBET,MENTENG DALAM,Kawin,Perempuan,10798
2018,JAKARTA SELATAN,TEBET,KEBON BARU,Kawin,Perempuan,10093
2018,JAKARTA SELATAN,TEBET,BUKIT DURI,Kawin,Perempuan,9995
2018,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Kawin,Perempuan,6926
2018,JAKARTA SELATAN,TEBET,MANGGARAI,Kawin,Perempuan,8593
2018,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Kawin,Perempuan,833
2018,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Kawin,Perempuan,803
2018,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Kawin,Perempuan,4562
2018,JAKARTA SELATAN,SETIA BUDI,KARET,Kawin,Perempuan,2829
2018,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Kawin,Perempuan,7981
2018,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Kawin,Perempuan,8184
2018,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Kawin,Perempuan,1103
2018,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Kawin,Perempuan,1727
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Kawin,Perempuan,5355
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Kawin,Perempuan,6496
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Kawin,Perempuan,12561
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Kawin,Perempuan,9547
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Kawin,Perempuan,3731
2018,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Kawin,Perempuan,7293
2018,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Kawin,Perempuan,11125
2018,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Kawin,Perempuan,7522
2018,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Kawin,Perempuan,11752
2018,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Kawin,Perempuan,16940
2018,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Kawin,Perempuan,10855
2018,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Kawin,Perempuan,13482
2018,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Kawin,Perempuan,12538
2018,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Kawin,Perempuan,16462
2018,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Kawin,Perempuan,11828
2018,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Kawin,Perempuan,13163
2018,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Kawin,Perempuan,13083
2018,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Kawin,Perempuan,12355
2018,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Kawin,Perempuan,15206
2018,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Kawin,Perempuan,11009
2018,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Kawin,Perempuan,13463
2018,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Kawin,Perempuan,6523
2018,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Kawin,Perempuan,7664
2018,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Kawin,Perempuan,809
2018,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Kawin,Perempuan,2648
2018,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Kawin,Perempuan,4148
2018,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Kawin,Perempuan,886
2018,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Kawin,Perempuan,1674
2018,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Kawin,Perempuan,787
2018,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Kawin,Perempuan,1648
2018,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Kawin,Perempuan,3302
2018,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Kawin,Perempuan,11825
2018,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Kawin,Perempuan,9978
2018,JAKARTA SELATAN,PANCORAN,PANCORAN,Kawin,Perempuan,5660
2018,JAKARTA SELATAN,PANCORAN,KALIBATA,Kawin,Perempuan,12448
2018,JAKARTA SELATAN,PANCORAN,RAWAJATI,Kawin,Perempuan,5912
2018,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Kawin,Perempuan,8072
2018,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Kawin,Perempuan,6098
2018,JAKARTA SELATAN,PANCORAN,CIKOKO,Kawin,Perempuan,3182
2018,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Kawin,Perempuan,18222
2018,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Kawin,Perempuan,16690
2018,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Kawin,Perempuan,11361
2018,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Kawin,Perempuan,15568
2018,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Kawin,Perempuan,11567
2018,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Kawin,Perempuan,11013
2018,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Kawin,Perempuan,8200
2018,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Kawin,Perempuan,15620
2018,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Kawin,Perempuan,16165
2018,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Kawin,Perempuan,10849
2018,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Kawin,Perempuan,12207
2018,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Kawin,Perempuan,8928
2018,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Kawin,Perempuan,8719
2018,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Kawin,Perempuan,7442
2018,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Kawin,Perempuan,5825
2018,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Kawin,Perempuan,4680
2018,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Kawin,Perempuan,10334
2018,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Kawin,Perempuan,10417
2018,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Kawin,Perempuan,12555
2018,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Kawin,Perempuan,12810
2018,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Kawin,Perempuan,7560
2018,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Kawin,Perempuan,11215
2018,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Kawin,Perempuan,12081
2018,JAKARTA TIMUR,PULO GADUNG,JATI,Kawin,Perempuan,9720
2018,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Kawin,Perempuan,7525
2018,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Kawin,Perempuan,10460
2018,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Kawin,Perempuan,2847
2018,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Kawin,Perempuan,6337
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Kawin,Perempuan,9633
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Kawin,Perempuan,16688
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Kawin,Perempuan,10488
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Kawin,Perempuan,14263
2018,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Kawin,Perempuan,10272
2018,JAKARTA TIMUR,KRAMATJATI,TENGAH,Kawin,Perempuan,13359
2018,JAKARTA TIMUR,KRAMATJATI,DUKUH,Kawin,Perempuan,7292
2018,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Kawin,Perempuan,14577
2018,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Kawin,Perempuan,8526
2018,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Kawin,Perempuan,11544
2018,JAKARTA TIMUR,KRAMATJATI,CAWANG,Kawin,Perempuan,9590
2018,JAKARTA TIMUR,PASAR REBO,GEDONG,Kawin,Perempuan,10721
2018,JAKARTA TIMUR,PASAR REBO,BARU,Kawin,Perempuan,7058
2018,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Kawin,Perempuan,12499
2018,JAKARTA TIMUR,PASAR REBO,KALISARI,Kawin,Perempuan,12546
2018,JAKARTA TIMUR,PASAR REBO,PEKAYON,Kawin,Perempuan,12997
2018,JAKARTA TIMUR,CAKUNG,JATINEGARA,Kawin,Perempuan,27331
2018,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Kawin,Perempuan,7691
2018,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Kawin,Perempuan,28951
2018,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Kawin,Perempuan,18322
2018,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Kawin,Perempuan,29228
2018,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Kawin,Perempuan,8961
2018,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Kawin,Perempuan,18276
2018,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Kawin,Perempuan,18014
2018,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Kawin,Perempuan,18623
2018,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Kawin,Perempuan,21421
2018,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Kawin,Perempuan,21677
2018,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Kawin,Perempuan,8294
2018,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Kawin,Perempuan,8990
2018,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Kawin,Perempuan,10645
2018,JAKARTA TIMUR,MAKASAR,MAKASAR,Kawin,Perempuan,10474
2018,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Kawin,Perempuan,7946
2018,JAKARTA TIMUR,MAKASAR,KEBON PALA,Kawin,Perempuan,13630
2018,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Kawin,Perempuan,8642
2018,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Kawin,Perempuan,12561
2018,JAKARTA TIMUR,CIRACAS,CIRACAS,Kawin,Perempuan,19455
2018,JAKARTA TIMUR,CIRACAS,CIBUBUR,Kawin,Perempuan,19972
2018,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Kawin,Perempuan,13723
2018,JAKARTA TIMUR,CIRACAS,SUSUKAN,Kawin,Perempuan,11637
2018,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Kawin,Perempuan,11019
2018,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Kawin,Perempuan,7390
2018,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Kawin,Perempuan,7933
2018,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Kawin,Perempuan,7560
2018,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Kawin,Perempuan,6879
2018,JAKARTA TIMUR,CIPAYUNG,SETU,Kawin,Perempuan,6110
2018,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Kawin,Perempuan,7906
2018,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Kawin,Perempuan,18942
2018,JAKARTA TIMUR,CIPAYUNG,CEGER,Kawin,Perempuan,5724
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,Cerai Hidup,Laki-laki,24
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,Cerai Hidup,Laki-laki,15
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,Cerai Hidup,Laki-laki,4
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,Cerai Hidup,Laki-laki,1
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,Cerai Hidup,Laki-laki,14
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,Cerai Hidup,Laki-laki,9
2018,JAKARTA PUSAT,GAMBIR,GAMBIR,Cerai Hidup,Laki-laki,28
2018,JAKARTA PUSAT,GAMBIR,CIDENG,Cerai Hidup,Laki-laki,100
2018,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Cerai Hidup,Laki-laki,93
2018,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Cerai Hidup,Laki-laki,84
2018,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Cerai Hidup,Laki-laki,69
2018,JAKARTA PUSAT,GAMBIR,DURI PULO,Cerai Hidup,Laki-laki,83
2018,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Cerai Hidup,Laki-laki,77
2018,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Cerai Hidup,Laki-laki,114
2018,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Cerai Hidup,Laki-laki,121
2018,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Cerai Hidup,Laki-laki,106
2018,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Cerai Hidup,Laki-laki,137
2018,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Cerai Hidup,Laki-laki,91
2018,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Cerai Hidup,Laki-laki,117
2018,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Cerai Hidup,Laki-laki,125
2018,JAKARTA PUSAT,KEMAYORAN,SERDANG,Cerai Hidup,Laki-laki,117
2018,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Cerai Hidup,Laki-laki,116
2018,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Cerai Hidup,Laki-laki,124
2018,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Cerai Hidup,Laki-laki,122
2018,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Cerai Hidup,Laki-laki,122
2018,JAKARTA PUSAT,S E N E N,SENEN,Cerai Hidup,Laki-laki,26
2018,JAKARTA PUSAT,S E N E N,KENARI,Cerai Hidup,Laki-laki,50
2018,JAKARTA PUSAT,S E N E N,PASEBAN,Cerai Hidup,Laki-laki,143
2018,JAKARTA PUSAT,S E N E N,KRAMAT,Cerai Hidup,Laki-laki,132
2018,JAKARTA PUSAT,S E N E N,KWITANG,Cerai Hidup,Laki-laki,99
2018,JAKARTA PUSAT,S E N E N,BUNGUR,Cerai Hidup,Laki-laki,58
2018,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Cerai Hidup,Laki-laki,140
2018,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Cerai Hidup,Laki-laki,180
2018,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Cerai Hidup,Laki-laki,140
2018,JAKARTA PUSAT,MENTENG,MENTENG,Cerai Hidup,Laki-laki,111
2018,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Cerai Hidup,Laki-laki,105
2018,JAKARTA PUSAT,MENTENG,CIKINI,Cerai Hidup,Laki-laki,43
2018,JAKARTA PUSAT,MENTENG,GONDANGDIA,Cerai Hidup,Laki-laki,22
2018,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Cerai Hidup,Laki-laki,80
2018,JAKARTA PUSAT,TANAH ABANG,GELORA,Cerai Hidup,Laki-laki,17
2018,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Cerai Hidup,Laki-laki,135
2018,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Cerai Hidup,Laki-laki,77
2018,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Cerai Hidup,Laki-laki,102
2018,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Cerai Hidup,Laki-laki,158
2018,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Cerai Hidup,Laki-laki,103
2018,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Cerai Hidup,Laki-laki,53
2018,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Cerai Hidup,Laki-laki,195
2018,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Cerai Hidup,Laki-laki,92
2018,JAKARTA PUSAT,JOHAR BARU,GALUR,Cerai Hidup,Laki-laki,100
2018,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Cerai Hidup,Laki-laki,186
2018,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Cerai Hidup,Laki-laki,293
2018,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Cerai Hidup,Laki-laki,58
2018,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Cerai Hidup,Laki-laki,113
2018,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Cerai Hidup,Laki-laki,209
2018,JAKARTA UTARA,PENJARINGAN,PLUIT,Cerai Hidup,Laki-laki,220
2018,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Cerai Hidup,Laki-laki,143
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Cerai Hidup,Laki-laki,192
2018,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Cerai Hidup,Laki-laki,142
